eventLength,eventVersion,eventType,sequence,manufacturer,sw,hw,deviceMajorId,deviceMinorId,battery,wakeTime,imei,cellId,ecl,rssi,rsrp,rsrq,plmn,aux,ns,latitude,ew,longitude,gpsTimestamp,altitude,positionHorizontalError,satellites,hdop,rawEvent,incidenceId,eventDate,isDGTNotificated,manufacturerId,deviceId
125,1,1,6,1,11,2,0000,0C54,5.7,10,869154040144540,f99883d,0,-68,-83,23,21401,00000,N,41.644497,W,0.762028,2022-02-25T11:57:50Z,210,2,17,0.61,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDNTQ1NzAxMDg2OTE1NDA0MDE0NDU0MGY5OTg4M2QwIC02OCAtODMgIDIzIDIxNDAxMDAwMDBONDEuNjQ0NDk3VzAwMC43NjIwMjgyMDIyMDIyNTExNTc1MDAyMTAwMjE3MDAuNjE=,37982,2022-02-25T11:59:16Z,0,,3156
125,1,1,6,1,11,2,0000,0C51,5.4,10,869154040231404,f99883d,0,-66,-79,25,21401,00000,N,41.644442,W,0.762045,2022-02-25T11:57:50Z,224,2,16,0.63,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDNTE1NDAxMDg2OTE1NDA0MDIzMTQwNGY5OTg4M2QwIC02NiAtNzkgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDQyVzAwMC43NjIwNDUyMDIyMDIyNTExNTc1MDAyMjQwMjE2MDAuNjM=,37983,2022-02-25T11:59:16Z,0,,3153
125,1,1,6,1,11,2,0000,0C42,5.7,10,869154040239290,f98683d,0,-67,-81,23,21401,00000,N,41.644433,W,0.762002,2022-02-25T11:57:51Z,202,2,18,0.57,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDNDI1NzAxMDg2OTE1NDA0MDIzOTI5MGY5ODY4M2QwIC02NyAtODEgIDIzIDIxNDAxMDAwMDBONDEuNjQ0NDMzVzAwMC43NjIwMDIyMDIyMDIyNTExNTc1MTAyMDIwMjE4MDAuNTc=,37984,2022-02-25T11:59:16Z,0,,3138
125,1,1,6,1,11,2,0000,0C52,5.7,10,869154040242906,f99883d,0,-70,-83,26,21401,00000,N,41.644473,W,0.762011,2022-02-25T11:57:45Z,213,2,18,0.58,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDNTI1NzAxMDg2OTE1NDA0MDI0MjkwNmY5OTg4M2QwIC03MCAtODMgIDI2IDIxNDAxMDAwMDBONDEuNjQ0NDczVzAwMC43NjIwMTEyMDIyMDIyNTExNTc0NTAyMTMwMjE4MDAuNTg=,37981,2022-02-25T11:59:10Z,0,,3154
125,1,1,6,1,11,2,0000,0C3B,5.3,10,869154040260940,f99883d,0,-69,-83,24,21401,00000,N,41.644481,W,0.762005,2022-02-25T11:57:43Z,216,2,16,0.63,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDM0I1MzAxMDg2OTE1NDA0MDI2MDk0MGY5OTg4M2QwIC02OSAtODMgIDI0IDIxNDAxMDAwMDBONDEuNjQ0NDgxVzAwMC43NjIwMDUyMDIyMDIyNTExNTc0MzAyMTYwMjE2MDAuNjM=,37980,2022-02-25T11:59:10Z,0,,3131
125,1,1,6,1,11,2,0000,0C3E,5.6,10,869154040082468,f99883d,0,-69,-83,25,21401,00000,N,41.644442,W,0.761998,2022-02-25T11:57:39Z,204,1,18,0.58,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDM0U1NjAxMDg2OTE1NDA0MDA4MjQ2OGY5OTg4M2QwIC02OSAtODMgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDQyVzAwMC43NjE5OTgyMDIyMDIyNTExNTczOTAyMDQwMTE4MDAuNTg=,37978,2022-02-25T11:59:05Z,0,,3134
125,1,1,6,1,11,2,0000,0C5E,5.3,10,869154040103934,f99883d,0,-68,-80,27,21401,00000,N,41.644493,W,0.761989,2022-02-25T11:57:39Z,210,2,17,0.6,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDNUU1MzAxMDg2OTE1NDA0MDEwMzkzNGY5OTg4M2QwIC02OCAtODAgIDI3IDIxNDAxMDAwMDBONDEuNjQ0NDkzVzAwMC43NjE5ODkyMDIyMDIyNTExNTczOTAyMTAwMjE3MDAuNjA=,37979,2022-02-25T11:59:05Z,0,,3166
125,1,1,5,1,11,2,0000,0C56,4.8,9,869154040236601,f98683d,0,-70,-83,26,21401,00000,N,41.644527,W,0.76204,2022-02-25T11:56:20Z,211,2,17,0.6,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNTY0ODAwOTg2OTE1NDA0MDIzNjYwMWY5ODY4M2QwIC03MCAtODMgIDI2IDIxNDAxMDAwMDBONDEuNjQ0NTI3VzAwMC43NjIwNDAyMDIyMDIyNTExNTYxOTAyMTEwMjE3MDAuNjA=,37988,2022-02-25T11:57:45Z,0,,3158
125,1,1,5,1,11,2,0000,0C43,5.7,9,869154040089430,f98683d,0,-69,-85,19,21401,00000,N,41.644437,W,0.762014,2022-02-25T11:56:17Z,205,1,18,0.58,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNDM1NzAwOTg2OTE1NDA0MDA4OTQzMGY5ODY4M2QxIC02OSAtODUgIDE5IDIxNDAxMDAwMDBONDEuNjQ0NDM3VzAwMC43NjIwMTQyMDIyMDIyNTExNTYxNjAyMDUwMTE4MDAuNTg=,37987,2022-02-25T11:57:42Z,0,,3139
125,1,1,5,1,11,2,0000,0C3D,5.4,9,869154040119146,f98683d,0,-68,-82,25,21401,00000,N,41.64445,W,0.762091,2022-02-25T11:56:16Z,202,1,16,0.6,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDM0Q1NDAwOTg2OTE1NDA0MDExOTE0NmY5ODY4M2QwIC02OCAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDUwVzAwMC43NjIwOTEyMDIyMDIyNTExNTYxNTAyMDIwMTE2MDAuNjA=,37989,2022-02-25T11:57:42Z,0,,3133
125,1,1,5,1,11,2,0000,0C3C,5.7,8,869154040242534,f98683d,0,-67,-80,27,21401,00000,N,41.644461,W,0.762087,2022-02-25T11:56:15Z,221,2,17,0.61,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDM0M1NzAwODg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02NyAtODAgIDI3IDIxNDAxMDAwMDBONDEuNjQ0NDYxVzAwMC43NjIwODcyMDIyMDIyNTExNTYxNTAyMjEwMjE3MDAuNjE=,37985,2022-02-25T11:57:41Z,0,,3132
77,1,1,5,1,11,2,0000,0C48,5.4,8,869154040150836,f98683d,0,-71,-88,21,21401,00000,,0,,0,,0,0,0,0,MDc3MDAxMTAwNTAwMDExMTAyMDAwMDBDNDg1NDAwODg2OTE1NDA0MDE1MDgzNmY5ODY4M2QwIC03MSAtODggIDIxIDIxNDAxMDAwMDA=,37986,2022-02-25T11:57:41Z,0,,3144
125,1,1,5,1,11,2,0000,0C42,5.7,8,869154040239290,f98683d,0,-68,-81,24,21401,00000,N,41.644443,W,0.762038,2022-02-25T11:56:10Z,202,2,17,0.59,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNDI1NzAwODg2OTE1NDA0MDIzOTI5MGY5ODY4M2QwIC02OCAtODEgIDI0IDIxNDAxMDAwMDBONDEuNjQ0NDQzVzAwMC43NjIwMzgyMDIyMDIyNTExNTYxMDAyMDIwMjE3MDAuNTk=,37984,2022-02-25T11:57:36Z,0,,3138
125,1,1,5,1,11,2,0000,0C54,5,8,869154040144540,f99883d,0,-68,-83,22,21401,00000,N,41.644497,W,0.762028,2022-02-25T11:56:09Z,210,2,17,0.61,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNTQ1MDAwODg2OTE1NDA0MDE0NDU0MGY5OTg4M2QwIC02OCAtODMgIDIyIDIxNDAxMDAwMDBONDEuNjQ0NDk3VzAwMC43NjIwMjgyMDIyMDIyNTExNTYwOTAyMTAwMjE3MDAuNjE=,37982,2022-02-25T11:57:35Z,0,,3156
125,1,1,5,1,11,2,0000,0C51,5.4,9,869154040231404,f99883d,0,-66,-80,24,21401,00000,N,41.644442,W,0.762045,2022-02-25T11:56:09Z,224,2,16,0.63,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNTE1NDAwOTg2OTE1NDA0MDIzMTQwNGY5OTg4M2QwIC02NiAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQ0NDQyVzAwMC43NjIwNDUyMDIyMDIyNTExNTYwOTAyMjQwMjE2MDAuNjM=,37983,2022-02-25T11:57:35Z,0,,3153
125,1,1,5,1,11,2,0000,0C52,5.8,9,869154040242906,f99883d,0,-70,-83,26,21401,00000,N,41.644473,W,0.762011,2022-02-25T11:56:05Z,213,2,18,0.58,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNTI1ODAwOTg2OTE1NDA0MDI0MjkwNmY5OTg4M2QwIC03MCAtODMgIDI2IDIxNDAxMDAwMDBONDEuNjQ0NDczVzAwMC43NjIwMTEyMDIyMDIyNTExNTYwNDAyMTMwMjE4MDAuNTg=,37981,2022-02-25T11:57:30Z,0,,3154
125,1,1,5,1,11,2,0000,0C3B,5.3,8,869154040260940,f99883d,0,-69,-82,24,21401,00000,N,41.644481,W,0.762005,2022-02-25T11:56:03Z,216,2,16,0.63,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDM0I1MzAwODg2OTE1NDA0MDI2MDk0MGY5OTg4M2QwIC02OSAtODIgIDI0IDIxNDAxMDAwMDBONDEuNjQ0NDgxVzAwMC43NjIwMDUyMDIyMDIyNTExNTYwMzAyMTYwMjE2MDAuNjM=,37980,2022-02-25T11:57:29Z,0,,3131
125,1,1,5,1,11,2,0000,0C5E,5.3,8,869154040103934,f99883d,0,-68,-80,27,21401,00000,N,41.644493,W,0.761989,2022-02-25T11:56:00Z,210,2,17,0.6,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNUU1MzAwODg2OTE1NDA0MDEwMzkzNGY5OTg4M2QwIC02OCAtODAgIDI3IDIxNDAxMDAwMDBONDEuNjQ0NDkzVzAwMC43NjE5ODkyMDIyMDIyNTExNTU1OTAyMTAwMjE3MDAuNjA=,37979,2022-02-25T11:57:25Z,0,,3166
125,1,1,5,1,11,2,0000,0C3E,5.6,8,869154040082468,f99883d,0,-69,-83,25,21401,00000,N,41.644442,W,0.761998,2022-02-25T11:55:59Z,204,1,18,0.58,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDM0U1NjAwODg2OTE1NDA0MDA4MjQ2OGY5OTg4M2QwIC02OSAtODMgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDQyVzAwMC43NjE5OTgyMDIyMDIyNTExNTU1ODAyMDQwMTE4MDAuNTg=,37978,2022-02-25T11:57:24Z,0,,3134
125,1,1,4,1,11,2,0000,0C56,4.8,7,869154040236601,f98683d,0,-70,-83,26,21401,00000,N,41.644527,W,0.76204,2022-02-25T11:54:40Z,211,2,17,0.6,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNTY0ODAwNzg2OTE1NDA0MDIzNjYwMWY5ODY4M2QwIC03MCAtODMgIDI2IDIxNDAxMDAwMDBONDEuNjQ0NTI3VzAwMC43NjIwNDAyMDIyMDIyNTExNTQzOTAyMTEwMjE3MDAuNjA=,37988,2022-02-25T11:56:05Z,0,,3158
77,1,1,4,1,11,2,0000,0C48,5.4,7,869154040150836,f98683d,0,-72,-88,22,21401,00000,,0,,0,,0,0,0,0,MDc3MDAxMTAwNDAwMDExMTAyMDAwMDBDNDg1NDAwNzg2OTE1NDA0MDE1MDgzNmY5ODY4M2QwIC03MiAtODggIDIyIDIxNDAxMDAwMDA=,37986,2022-02-25T11:56:01Z,0,,3144
125,1,1,4,1,11,2,0000,0C43,5,7,869154040089430,f98683d,0,-70,-85,20,21401,00000,N,41.644437,W,0.762014,2022-02-25T11:54:36Z,205,1,18,0.58,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNDM1MDAwNzg2OTE1NDA0MDA4OTQzMGY5ODY4M2QxIC03MCAtODUgIDIwIDIxNDAxMDAwMDBONDEuNjQ0NDM3VzAwMC43NjIwMTQyMDIyMDIyNTExNTQzNTAyMDUwMTE4MDAuNTg=,37987,2022-02-25T11:56:01Z,0,,3139
125,1,1,4,1,11,2,0000,0C3D,5.4,7,869154040119146,f98683d,0,-68,-82,24,21401,00000,N,41.64445,W,0.762091,2022-02-25T11:54:34Z,202,1,16,0.6,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDM0Q1NDAwNzg2OTE1NDA0MDExOTE0NmY5ODY4M2QwIC02OCAtODIgIDI0IDIxNDAxMDAwMDBONDEuNjQ0NDUwVzAwMC43NjIwOTEyMDIyMDIyNTExNTQzNDAyMDIwMTE2MDAuNjA=,37989,2022-02-25T11:56:00Z,0,,3133
125,1,1,4,1,11,2,0000,0C3C,5.7,7,869154040242534,f98683d,0,-67,-80,27,21401,00000,N,41.644461,W,0.762087,2022-02-25T11:54:34Z,221,2,17,0.61,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDM0M1NzAwNzg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02NyAtODAgIDI3IDIxNDAxMDAwMDBONDEuNjQ0NDYxVzAwMC43NjIwODcyMDIyMDIyNTExNTQzNDAyMjEwMjE3MDAuNjE=,37985,2022-02-25T11:56:00Z,0,,3132
125,1,1,4,1,11,2,0000,0C42,5.8,7,869154040239290,f98683d,0,-68,-81,24,21401,00000,N,41.644471,W,0.762029,2022-02-25T11:54:30Z,202,2,16,0.61,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNDI1ODAwNzg2OTE1NDA0MDIzOTI5MGY5ODY4M2QwIC02OCAtODEgIDI0IDIxNDAxMDAwMDBONDEuNjQ0NDcxVzAwMC43NjIwMjkyMDIyMDIyNTExNTQyOTAyMDIwMjE2MDAuNjE=,37984,2022-02-25T11:55:55Z,0,,3138
125,1,1,4,1,11,2,0000,0C51,5.5,7,869154040231404,f99883d,0,-66,-80,24,21401,00000,N,41.644442,W,0.762045,2022-02-25T11:54:29Z,224,2,16,0.63,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNTE1NTAwNzg2OTE1NDA0MDIzMTQwNGY5OTg4M2QwIC02NiAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQ0NDQyVzAwMC43NjIwNDUyMDIyMDIyNTExNTQyOTAyMjQwMjE2MDAuNjM=,37983,2022-02-25T11:55:54Z,0,,3153
125,1,1,4,1,11,2,0000,0C54,5.7,7,869154040144540,f99883d,0,-68,-84,22,21401,00000,N,41.644497,W,0.762028,2022-02-25T11:54:28Z,210,2,17,0.61,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNTQ1NzAwNzg2OTE1NDA0MDE0NDU0MGY5OTg4M2QwIC02OCAtODQgIDIyIDIxNDAxMDAwMDBONDEuNjQ0NDk3VzAwMC43NjIwMjgyMDIyMDIyNTExNTQyODAyMTAwMjE3MDAuNjE=,37982,2022-02-25T11:55:54Z,0,,3156
125,1,1,4,1,11,2,0000,0C3B,4.7,7,869154040260940,f99883d,0,-69,-82,25,21401,00000,N,41.644481,W,0.762005,2022-02-25T11:54:23Z,216,2,16,0.63,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDM0I0NzAwNzg2OTE1NDA0MDI2MDk0MGY5OTg4M2QwIC02OSAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDgxVzAwMC43NjIwMDUyMDIyMDIyNTExNTQyMjAyMTYwMjE2MDAuNjM=,37980,2022-02-25T11:55:49Z,0,,3131
125,1,1,4,1,11,2,0000,0C52,5.8,7,869154040242906,f99883d,0,-70,-83,27,21401,00000,N,41.644473,W,0.762011,2022-02-25T11:54:23Z,213,2,18,0.58,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNTI1ODAwNzg2OTE1NDA0MDI0MjkwNmY5OTg4M2QwIC03MCAtODMgIDI3IDIxNDAxMDAwMDBONDEuNjQ0NDczVzAwMC43NjIwMTEyMDIyMDIyNTExNTQyMzAyMTMwMjE4MDAuNTg=,37981,2022-02-25T11:55:49Z,0,,3154
125,1,1,4,1,11,2,0000,0C5E,4.7,7,869154040103934,f99883d,0,-67,-80,27,21401,00000,N,41.644493,W,0.761989,2022-02-25T11:54:18Z,210,2,17,0.6,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNUU0NzAwNzg2OTE1NDA0MDEwMzkzNGY5OTg4M2QwIC02NyAtODAgIDI3IDIxNDAxMDAwMDBONDEuNjQ0NDkzVzAwMC43NjE5ODkyMDIyMDIyNTExNTQxODAyMTAwMjE3MDAuNjA=,37979,2022-02-25T11:55:44Z,0,,3166
125,1,1,4,1,11,2,0000,0C3E,5.7,7,869154040082468,f99883d,0,-69,-83,26,21401,00000,N,41.644442,W,0.761998,2022-02-25T11:54:17Z,204,1,18,0.58,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDM0U1NzAwNzg2OTE1NDA0MDA4MjQ2OGY5OTg4M2QwIC02OSAtODMgIDI2IDIxNDAxMDAwMDBONDEuNjQ0NDQyVzAwMC43NjE5OTgyMDIyMDIyNTExNTQxNzAyMDQwMTE4MDAuNTg=,37978,2022-02-25T11:55:43Z,0,,3134
125,1,1,3,1,11,2,0000,0C56,4.9,5,869154040236601,f98683d,0,-70,-83,25,21401,00000,N,41.644527,W,0.76204,2022-02-25T11:52:58Z,211,2,17,0.6,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNTY0OTAwNTg2OTE1NDA0MDIzNjYwMWY5ODY4M2QwIC03MCAtODMgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NTI3VzAwMC43NjIwNDAyMDIyMDIyNTExNTI1ODAyMTEwMjE3MDAuNjA=,37988,2022-02-25T11:54:24Z,0,,3158
125,1,1,3,1,11,2,0000,0C3C,5.1,5,869154040242534,f98683d,0,-68,-80,27,21401,00000,N,41.644461,W,0.762087,2022-02-25T11:52:54Z,221,2,17,0.61,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDM0M1MTAwNTg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02OCAtODAgIDI3IDIxNDAxMDAwMDBONDEuNjQ0NDYxVzAwMC43NjIwODcyMDIyMDIyNTExNTI1MzAyMjEwMjE3MDAuNjE=,37985,2022-02-25T11:54:20Z,0,,3132
77,1,1,3,1,11,2,0000,0C48,5.5,5,869154040150836,f98683d,0,-72,-87,23,21401,00000,,0,,0,,0,0,0,0,MDc3MDAxMTAwMzAwMDExMTAyMDAwMDBDNDg1NTAwNTg2OTE1NDA0MDE1MDgzNmY5ODY4M2QwIC03MiAtODcgIDIzIDIxNDAxMDAwMDA=,37986,2022-02-25T11:54:20Z,0,,3144
125,1,1,3,1,11,2,0000,0C3D,5.5,5,869154040119146,f98683d,0,-68,-82,25,21401,00000,N,41.64445,W,0.762091,2022-02-25T11:52:55Z,202,1,16,0.6,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDM0Q1NTAwNTg2OTE1NDA0MDExOTE0NmY5ODY4M2QwIC02OCAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDUwVzAwMC43NjIwOTEyMDIyMDIyNTExNTI1NDAyMDIwMTE2MDAuNjA=,37989,2022-02-25T11:54:20Z,0,,3133
125,1,1,3,1,11,2,0000,0C43,5.8,5,869154040089430,f98683d,0,-70,-85,20,21401,00000,N,41.644465,W,0.761997,2022-02-25T11:52:54Z,204,1,18,0.58,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNDM1ODAwNTg2OTE1NDA0MDA4OTQzMGY5ODY4M2QxIC03MCAtODUgIDIwIDIxNDAxMDAwMDBONDEuNjQ0NDY1VzAwMC43NjE5OTcyMDIyMDIyNTExNTI1NDAyMDQwMTE4MDAuNTg=,37987,2022-02-25T11:54:20Z,0,,3139
125,1,1,3,1,11,2,0000,0C42,5.8,5,869154040239290,f98683d,0,-69,-82,25,21401,00000,N,41.644471,W,0.762029,2022-02-25T11:52:50Z,202,2,16,0.61,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNDI1ODAwNTg2OTE1NDA0MDIzOTI5MGY5ODY4M2QwIC02OSAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDcxVzAwMC43NjIwMjkyMDIyMDIyNTExNTI0OTAyMDIwMjE2MDAuNjE=,37984,2022-02-25T11:54:15Z,0,,3138
125,1,1,3,1,11,2,0000,0C51,5.5,5,869154040231404,f99883d,0,-66,-80,25,21401,00000,N,41.644442,W,0.762045,2022-02-25T11:52:49Z,224,2,16,0.63,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNTE1NTAwNTg2OTE1NDA0MDIzMTQwNGY5OTg4M2QwIC02NiAtODAgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDQyVzAwMC43NjIwNDUyMDIyMDIyNTExNTI0ODAyMjQwMjE2MDAuNjM=,37983,2022-02-25T11:54:14Z,0,,3153
125,1,1,3,1,11,2,0000,0C54,5.8,5,869154040144540,f99883d,0,-69,-85,21,21401,00000,N,41.644497,W,0.762028,2022-02-25T11:52:48Z,210,2,17,0.61,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNTQ1ODAwNTg2OTE1NDA0MDE0NDU0MGY5OTg4M2QwIC02OSAtODUgIDIxIDIxNDAxMDAwMDBONDEuNjQ0NDk3VzAwMC43NjIwMjgyMDIyMDIyNTExNTI0ODAyMTAwMjE3MDAuNjE=,37982,2022-02-25T11:54:13Z,0,,3156
125,1,1,3,1,11,2,0000,0C3B,4.7,5,869154040260940,f99883d,0,-69,-82,25,21401,00000,N,41.644481,W,0.762005,2022-02-25T11:52:43Z,216,2,16,0.63,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDM0I0NzAwNTg2OTE1NDA0MDI2MDk0MGY5OTg4M2QwIC02OSAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDgxVzAwMC43NjIwMDUyMDIyMDIyNTExNTI0MjAyMTYwMjE2MDAuNjM=,37980,2022-02-25T11:54:08Z,0,,3131
125,1,1,3,1,11,2,0000,0C52,5.8,5,869154040242906,f99883d,0,-70,-83,27,21401,00000,N,41.644472,W,0.761995,2022-02-25T11:52:42Z,213,2,18,0.58,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNTI1ODAwNTg2OTE1NDA0MDI0MjkwNmY5OTg4M2QwIC03MCAtODMgIDI3IDIxNDAxMDAwMDBONDEuNjQ0NDcyVzAwMC43NjE5OTUyMDIyMDIyNTExNTI0MjAyMTMwMjE4MDAuNTg=,37981,2022-02-25T11:54:08Z,0,,3154
125,1,1,3,1,11,2,0000,0C5E,4.8,5,869154040103934,f99883d,0,-67,-80,27,21401,00000,N,41.644493,W,0.761989,2022-02-25T11:52:38Z,210,2,17,0.6,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNUU0ODAwNTg2OTE1NDA0MDEwMzkzNGY5OTg4M2QwIC02NyAtODAgIDI3IDIxNDAxMDAwMDBONDEuNjQ0NDkzVzAwMC43NjE5ODkyMDIyMDIyNTExNTIzNzAyMTAwMjE3MDAuNjA=,37979,2022-02-25T11:54:03Z,0,,3166
125,1,1,3,1,11,2,0000,0C3E,5.7,5,869154040082468,f99883d,0,-69,-83,26,21401,00000,N,41.644442,W,0.761998,2022-02-25T11:52:37Z,204,1,18,0.58,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDM0U1NzAwNTg2OTE1NDA0MDA4MjQ2OGY5OTg4M2QwIC02OSAtODMgIDI2IDIxNDAxMDAwMDBONDEuNjQ0NDQyVzAwMC43NjE5OTgyMDIyMDIyNTExNTIzNzAyMDQwMTE4MDAuNTg=,37978,2022-02-25T11:54:02Z,0,,3134
125,1,1,2,1,11,2,0000,0C56,4.3,3,869154040236601,f98683d,0,-70,-83,24,21401,00000,N,41.644527,W,0.76204,2022-02-25T11:51:18Z,211,2,17,0.6,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDNTY0MzAwMzg2OTE1NDA0MDIzNjYwMWY5ODY4M2QwIC03MCAtODMgIDI0IDIxNDAxMDAwMDBONDEuNjQ0NTI3VzAwMC43NjIwNDAyMDIyMDIyNTExNTExNzAyMTEwMjE3MDAuNjA=,37988,2022-02-25T11:52:43Z,0,,3158
125,1,1,2,1,11,2,0000,0C43,5.9,4,869154040089430,f98683d,0,-70,-85,20,21401,00000,N,41.64446,W,0.762023,2022-02-25T11:51:14Z,206,1,18,0.58,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDNDM1OTAwNDg2OTE1NDA0MDA4OTQzMGY5ODY4M2QxIC03MCAtODUgIDIwIDIxNDAxMDAwMDBONDEuNjQ0NDYwVzAwMC43NjIwMjMyMDIyMDIyNTExNTExMzAyMDYwMTE4MDAuNTg=,37987,2022-02-25T11:52:40Z,0,,3139
125,1,1,2,1,11,2,0000,0C3C,5.1,3,869154040242534,f98683d,0,-68,-80,28,21401,00000,N,41.644461,W,0.762087,2022-02-25T11:51:14Z,221,2,17,0.61,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDM0M1MTAwMzg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02OCAtODAgIDI4IDIxNDAxMDAwMDBONDEuNjQ0NDYxVzAwMC43NjIwODcyMDIyMDIyNTExNTExMzAyMjEwMjE3MDAuNjE=,37985,2022-02-25T11:52:39Z,0,,3132
125,1,1,2,1,11,2,0000,0C3D,5.5,3,869154040119146,f98683d,0,-68,-82,25,21401,00000,N,41.64445,W,0.762091,2022-02-25T11:51:13Z,202,1,16,0.6,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDM0Q1NTAwMzg2OTE1NDA0MDExOTE0NmY5ODY4M2QwIC02OCAtODIgIDI1IDIxNDAxMDAwMDBONDEuNjQ0NDUwVzAwMC43NjIwOTEyMDIyMDIyNTExNTExMzAyMDIwMTE2MDAuNjA=,37989,2022-02-25T11:52:39Z,0,,3133
77,1,1,2,1,11,2,0000,0C48,5.5,3,869154040150836,f98683d,0,-72,-87,22,21401,00000,,0,,0,,0,0,0,0,MDc3MDAxMTAwMjAwMDExMTAyMDAwMDBDNDg1NTAwMzg2OTE1NDA0MDE1MDgzNmY5ODY4M2QwIC03MiAtODcgIDIyIDIxNDAxMDAwMDA=,37986,2022-02-25T11:52:39Z,0,,3144
125,1,1,2,1,11,2,0000,0C42,5.9,3,869154040239290,f98683d,0,-70,-82,26,21401,00000,N,41.644455,W,0.761977,2022-02-25T11:51:09Z,201,2,16,0.61,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDNDI1OTAwMzg2OTE1NDA0MDIzOTI5MGY5ODY4M2QwIC03MCAtODIgIDI2IDIxNDAxMDAwMDBONDEuNjQ0NDU1VzAwMC43NjE5NzcyMDIyMDIyNTExNTEwODAyMDEwMjE2MDAuNjE=,37984,2022-02-25T11:52:34Z,0,,3138
125,1,1,2,1,11,2,0000,0C54,5.8,3,869154040144540,f99883d,0,-69,-86,20,21401,00000,N,41.644497,W,0.762028,2022-02-25T11:51:08Z,210,2,17,0.61,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDNTQ1ODAwMzg2OTE1NDA0MDE0NDU0MGY5OTg4M2QwIC02OSAtODYgIDIwIDIxNDAxMDAwMDBONDEuNjQ0NDk3VzAwMC43NjIwMjgyMDIyMDIyNTExNTEwNzAyMTAwMjE3MDAuNjE=,37982,2022-02-25T11:52:33Z,0,,3156
