eventLength,eventVersion,eventType,sequence,manufacturer,sw,hw,deviceMajorId,deviceMinorId,battery,wakeTime,imei,cellId,ecl,rssi,rsrp,rsrq,plmn,aux,ns,latitude,ew,longitude,gpsTimestamp,altitude,positionHorizontalError,satellites,hdop,rawEvent,incidenceId,eventDate,isDGTNotificated,manufacturerId,deviceId
44,1,1,0,1,9,2,0,217,4.8,0,869154040110186,f98683d,0,-71,-84,26,21401,00,,0,,0,,0,0,0,0,LAEBAAEAkgAA2QAwAAAAODY5MTU0MDQwMTEwMTg2PWiYD7msGjIxNDAxAAA=,37721,2021-12-22T09:34:18Z,0,,535
44,1,1,0,1,9,2,0,213,4.2,0,869154040070836,f98683d,0,-75,-86,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAkgAA1QAqAAAAODY5MTU0MDQwMDcwODM2PWiYD7WqHTIxNDAxAAA=,37720,2021-12-22T09:34:01Z,0,,531
44,1,1,0,1,9,2,0,219,4.1,0,869154040056397,f98683d,0,-71,-83,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAkgAA2wApAAAAODY5MTU0MDQwMDU2Mzk3PWiYD7mtHTIxNDAxAAA=,37719,2021-12-22T09:33:45Z,0,,537
44,1,1,0,1,9,2,0,218,4.3,0,869154040070620,f98683d,0,-66,-78,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAkgAA2gArAAAAODY5MTU0MDQwMDcwNjIwPWiYD76yHTIxNDAxAAA=,37718,2021-12-22T09:33:35Z,0,,536
44,1,2,0,1,9,2,0,219,4.5,0,869154040056397,f98683d,0,-64,-75,29,21401,00,,0,,0,,0,0,0,0,LAECAAEAkgAA2wAtAAAAODY5MTU0MDQwMDU2Mzk3PWiYD8C1HTIxNDAxAAA=,0,2021-12-22T09:28:28Z,0,,537
44,1,2,0,1,9,2,0,219,4.9,0,869154040056397,f98683d,0,-72,-84,29,21401,00,,0,,0,,0,0,0,0,LAECAAEAkgAA2wAxAAAAODY5MTU0MDQwMDU2Mzk3PWiYD7isHTIxNDAxAAA=,0,2021-12-22T09:27:11Z,0,,537
44,1,2,1,1,9,2,0,215,4.3,1,869154040070976,f98683d,0,-70,-81,29,21401,00,,0,,0,,0,0,0,0,LAECAQEAkgAA1wArAQAAODY5MTU0MDQwMDcwOTc2PWiYD7qvHTIxNDAxAAA=,37717,2021-12-22T09:24:37Z,0,,533
44,1,1,0,1,9,2,0,215,4.3,0,869154040070976,f98683d,0,-69,-80,30,21401,00,,0,,0,,0,0,0,0,LAEBAAEAkgAA1wArAAAAODY5MTU0MDQwMDcwOTc2PWiYD7uwHjIxNDAxAAA=,37717,2021-12-22T09:23:30Z,0,,533
44,1,2,0,1,9,2,0,215,4.3,0,869154040070976,f98683d,0,-75,-86,29,21401,00,,0,,0,,0,0,0,0,LAECAAEAkgAA1wArAAAAODY5MTU0MDQwMDcwOTc2PWiYD7WqHTIxNDAxAAA=,0,2021-12-22T08:57:09Z,0,,533
44,1,2,0,1,7,2,0,217,5.1,0,869154040110186,f98683d,0,-75,-86,28,21401,00,,0,,0,,0,0,0,0,LAECAAEAcgAA2QAzAAAAODY5MTU0MDQwMTEwMTg2PWiYD7WqHDIxNDAxAAA=,0,2021-12-22T07:32:08Z,0,,535
44,1,2,0,1,7,2,0,217,5.1,0,869154040110186,f98683d,0,-76,-88,27,21401,00,,0,,0,,0,0,0,0,LAECAAEAcgAA2QAzAAAAODY5MTU0MDQwMTEwMTg2PWiYD7SoGzIxNDAxAAA=,0,2021-12-22T07:30:57Z,0,,535
44,1,2,0,1,7,2,0,217,4.5,0,869154040110186,f99883d,0,-78,-93,23,21401,00,,0,,0,,0,0,0,0,LAECAAEAcgAA2QAtAAAAODY5MTU0MDQwMTEwMTg2PYiZD7KjFzIxNDAxAAA=,0,2021-12-22T07:30:12Z,0,,535
44,1,2,0,1,7,2,0,217,5,0,869154040110186,f98683d,0,-76,-90,23,21401,00,,0,,0,,0,0,0,0,LAECAAEAcgAA2QAyAAAAODY5MTU0MDQwMTEwMTg2PWiYD7SmFzIxNDAxAAA=,0,2021-12-22T07:28:51Z,0,,535
92,1,2,11,1,8,2,0,231,5.1,16,869154040059888,f98683d,0,-65,-79,26,21401,00,N,41.643561,W,0.762775,2021-12-20T13:51:24Z,172,18,5,2.23,XAECCwEAggAA5wAzEAAAODY5MTU0MDQwMDU5ODg4PWiYD7+xGjIxNDAxAABONDEuNjQzNTYxVzAwMC43NjI3NzUyMDIxMTIyMDEzNTEyNDAxNzIxODA1MDIuMjM=,37716,2021-12-20T13:51:38Z,0,,561
92,1,1,10,1,8,2,0,231,5.1,15,869154040059888,f98683d,0,-65,-79,27,21401,00,N,41.643561,W,0.762775,2021-12-20T13:49:53Z,172,18,5,2.23,XAEBCgEAggAA5wAzDwAAODY5MTU0MDQwMDU5ODg4PWiYD7+xGzIxNDAxAABONDEuNjQzNTYxVzAwMC43NjI3NzUyMDIxMTIyMDEzNDk1MjAxNzIxODA1MDIuMjM=,37716,2021-12-20T13:51:09Z,0,,561
92,1,1,9,1,8,2,0,231,5.1,14,869154040059888,f98683d,0,-66,-79,26,21401,00,N,41.643561,W,0.762775,2021-12-20T13:48:23Z,172,18,5,2.23,XAEBCQEAggAA5wAzDgAAODY5MTU0MDQwMDU5ODg4PWiYD76xGjIxNDAxAABONDEuNjQzNTYxVzAwMC43NjI3NzUyMDIxMTIyMDEzNDgyMzAxNzIxODA1MDIuMjM=,37716,2021-12-20T13:49:38Z,0,,561
92,1,1,8,1,8,2,0,231,5.1,12,869154040059888,f98683d,0,-65,-78,27,21401,00,N,41.643561,W,0.762775,2021-12-20T13:46:52Z,172,18,5,2.23,XAEBCAEAggAA5wAzDAAAODY5MTU0MDQwMDU5ODg4PWiYD7+yGzIxNDAxAABONDEuNjQzNTYxVzAwMC43NjI3NzUyMDIxMTIyMDEzNDY1MjAxNzIxODA1MDIuMjM=,37716,2021-12-20T13:48:08Z,0,,561
92,1,1,7,1,8,2,0,231,5.1,11,869154040059888,f98683d,0,-66,-78,28,21401,00,N,41.643561,W,0.762775,2021-12-20T13:45:31Z,172,18,5,2.23,XAEBBwEAggAA5wAzCwAAODY5MTU0MDQwMDU5ODg4PWiYD76yHDIxNDAxAABONDEuNjQzNTYxVzAwMC43NjI3NzUyMDIxMTIyMDEzNDUzMDAxNzIxODA1MDIuMjM=,37716,2021-12-20T13:46:37Z,0,,561
92,1,1,6,1,8,2,0,231,5.1,9,869154040059888,f98683d,0,-66,-78,28,21401,00,N,41.643561,W,0.762775,2021-12-20T13:43:54Z,172,18,5,2.23,XAEBBgEAggAA5wAzCQAAODY5MTU0MDQwMDU5ODg4PWiYD76yHDIxNDAxAABONDEuNjQzNTYxVzAwMC43NjI3NzUyMDIxMTIyMDEzNDM1MzAxNzIxODA1MDIuMjM=,37716,2021-12-20T13:45:06Z,0,,561
92,1,1,5,1,8,2,0,231,5.2,8,869154040059888,f98683d,0,-67,-78,28,21401,00,N,41.643561,W,0.762775,2021-12-20T13:42:20Z,172,18,5,2.23,XAEBBQEAggAA5wA0CAAAODY5MTU0MDQwMDU5ODg4PWiYD72yHDIxNDAxAABONDEuNjQzNTYxVzAwMC43NjI3NzUyMDIxMTIyMDEzNDIyMDAxNzIxODA1MDIuMjM=,37716,2021-12-20T13:43:35Z,0,,561
92,1,1,4,1,8,2,0,231,5.2,6,869154040059888,f98683d,0,-68,-79,28,21401,00,N,41.643561,W,0.762775,2021-12-20T13:41:31Z,172,18,5,2.23,XAEBBAEAggAA5wA0BgAAODY5MTU0MDQwMDU5ODg4PWiYD7yxHDIxNDAxAABONDEuNjQzNTYxVzAwMC43NjI3NzUyMDIxMTIyMDEzNDEzMDAxNzIxODA1MDIuMjM=,37716,2021-12-20T13:42:05Z,0,,561
44,1,1,3,1,8,2,0,231,5.2,5,869154040059888,f98683d,0,-69,-80,28,21401,00,,0,,0,,0,0,0,0,LAEBAwEAggAA5wA0BQAAODY5MTU0MDQwMDU5ODg4PWiYD7uwHDIxNDAxAAA=,37716,2021-12-20T13:40:34Z,0,,561
44,1,1,2,1,8,2,0,231,5.3,3,869154040059888,f98683d,0,-69,-80,29,21401,00,,0,,0,,0,0,0,0,LAEBAgEAggAA5wA1AwAAODY5MTU0MDQwMDU5ODg4PWiYD7uwHTIxNDAxAAA=,37716,2021-12-20T13:39:03Z,0,,561
44,1,1,1,1,8,2,0,231,5.4,2,869154040059888,f98683d,0,-69,-80,29,21401,00,,0,,0,,0,0,0,0,LAEBAQEAggAA5wA2AgAAODY5MTU0MDQwMDU5ODg4PWiYD7uwHTIxNDAxAAA=,37716,2021-12-20T13:37:32Z,0,,561
44,1,1,0,1,8,2,0,231,5.5,0,869154040059888,f98683d,0,-70,-81,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5wA3AAAAODY5MTU0MDQwMDU5ODg4PWiYD7qvHTIxNDAxAAA=,37716,2021-12-20T13:36:01Z,0,,561
44,1,1,0,1,8,2,0,230,6,0,869154040060282,45ba33f,0,-88,-105,18,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5gA8AAAAODY5MTU0MDQwMDYwMjgyP6NbBKiXEjIxNDAxAAA=,37715,2021-12-20T10:25:44Z,0,,560
44,1,2,1,1,8,2,0,230,6,0,869154040060282,45ba33f,0,-83,-97,23,21401,00,,0,,0,,0,0,0,0,LAECAQEAggAA5gA8AAAAODY5MTU0MDQwMDYwMjgyP6NbBK2fFzIxNDAxAAA=,37714,2021-12-20T10:21:52Z,0,,560
44,1,1,0,1,8,2,0,230,6.1,0,869154040060282,45ba33f,0,-83,-97,23,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5gA9AAAAODY5MTU0MDQwMDYwMjgyP6NbBK2fFzIxNDAxAAA=,37714,2021-12-20T10:21:38Z,0,,560
44,1,2,0,1,8,2,0,230,6.1,0,869154040060282,45ba33f,0,-82,-95,24,21401,00,,0,,0,,0,0,0,0,LAECAAEAggAA5gA9AAAAODY5MTU0MDQwMDYwMjgyP6NbBK6hGDIxNDAxAAA=,0,2021-12-20T10:18:59Z,0,,560
44,1,2,1,1,8,2,0,230,6.1,0,869154040060282,45ba33f,0,-84,-99,22,21401,00,,0,,0,,0,0,0,0,LAECAQEAggAA5gA9AAAAODY5MTU0MDQwMDYwMjgyP6NbBKydFjIxNDAxAAA=,37713,2021-12-20T10:17:11Z,0,,560
44,1,1,0,1,8,2,0,230,6.1,0,869154040060282,45ba33f,0,-85,-100,22,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5gA9AAAAODY5MTU0MDQwMDYwMjgyP6NbBKucFjIxNDAxAAA=,37713,2021-12-20T10:17:02Z,0,,560
44,1,2,0,1,6,1,0,67,0,0,869154040026994,f98683d,0,-76,-90,26,21401,00,,0,,0,,0,0,0,0,LAECAAEAYQAAQwAAAAAAODY5MTU0MDQwMDI2OTk0PWiYD7SmGjIxNDAxAAA=,0,2021-12-16T11:24:25Z,0,,103
44,1,2,0,1,6,1,0,67,5.9,0,869154040026994,f99883d,0,-71,-84,24,21401,00,,0,,0,,0,0,0,0,LAECAAEAYQAAQwA7AKIAODY5MTU0MDQwMDI2OTk0PYiZD7msGDIxNDAxAAA=,0,2021-12-16T10:43:03Z,0,,103
44,1,2,1,1,9,2,0,205,5.7,0,869154040065513,f98683d,0,-71,-83,28,21401,00,,0,,0,,0,0,0,0,LAECAQEAkgAAzQA5AAAAODY5MTU0MDQwMDY1NTEzPWiYD7mtHDIxNDAxAAA=,37712,2021-12-16T10:23:04Z,0,,517
44,1,1,0,1,9,2,0,205,5.7,0,869154040065513,f98683d,0,-72,-84,28,21401,00,,0,,0,,0,0,0,0,LAEBAAEAkgAAzQA5AAAAODY5MTU0MDQwMDY1NTEzPWiYD7isHDIxNDAxAAA=,37712,2021-12-16T10:22:55Z,0,,517
44,1,2,0,1,6,1,0,67,5.7,0,869154040026994,f98683d,0,-72,-83,28,21401,00,,0,,0,,0,0,0,0,LAECAAEAYQAAQwA5AKEAODY5MTU0MDQwMDI2OTk0PWiYD7itHDIxNDAxAAA=,0,2021-12-15T13:12:11Z,0,,103
44,1,2,2,1,8,2,0,205,5.6,2,869154040065513,f98683d,0,-65,-78,29,21401,00,,0,,0,,0,0,0,0,LAECAgEAggAAzQA4AgAAODY5MTU0MDQwMDY1NTEzPWiYD7+yHTIxNDAxAAA=,37711,2021-12-15T10:29:37Z,0,,517
44,1,1,1,1,8,2,0,205,5.6,2,869154040065513,f98683d,0,-65,-78,29,21401,00,,0,,0,,0,0,0,0,LAEBAQEAggAAzQA4AgAAODY5MTU0MDQwMDY1NTEzPWiYD7+yHTIxNDAxAAA=,37711,2021-12-15T10:29:12Z,0,,517
44,1,1,0,1,8,2,0,205,5.7,0,869154040065513,f98683d,0,-66,-78,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAAzQA5AAAAODY5MTU0MDQwMDY1NTEzPWiYD76yHTIxNDAxAAA=,37711,2021-12-15T10:27:41Z,0,,517
44,1,2,0,1,6,1,0,67,5.8,0,869154040026994,f99883d,1,-75,-99,2,21401,00,,0,,0,,0,0,0,0,LAECAAEAYQAAQwA6AKEAODY5MTU0MDQwMDI2OTk0PYiZT7WdAjIxNDAxAAA=,0,2021-12-15T09:42:12Z,0,,103
44,1,2,1,1,8,2,0,230,5.7,0,869154040060282,f98683d,0,-76,-89,25,21401,00,,0,,0,,0,0,0,0,LAECAQEAggAA5gA5AAAAODY5MTU0MDQwMDYwMjgyPWiYD7SnGTIxNDAxAAA=,37710,2021-12-14T13:40:55Z,0,,560
44,1,1,0,1,8,2,0,230,5.7,0,869154040060282,f98683d,0,-77,-89,26,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5gA5AAAAODY5MTU0MDQwMDYwMjgyPWiYD7OnGjIxNDAxAAA=,37710,2021-12-14T13:40:44Z,0,,560
44,1,2,2,1,8,2,0,230,5,2,869154040060282,f98683d,0,-72,-83,28,21401,00,,0,,0,,0,0,0,0,LAECAgEAggAA5gAyAgAAODY5MTU0MDQwMDYwMjgyPWiYD7itHDIxNDAxAAA=,37704,2021-12-14T13:24:11Z,0,,560
44,1,1,1,1,8,2,0,230,5,2,869154040060282,f98683d,0,-72,-84,28,21401,00,,0,,0,,0,0,0,0,LAEBAQEAggAA5gAyAgAAODY5MTU0MDQwMDYwMjgyPWiYD7isHDIxNDAxAAA=,37704,2021-12-14T13:23:59Z,0,,560
44,1,1,0,1,8,2,0,230,5.1,0,869154040060282,f98683d,0,-73,-84,29,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5gAzAAAAODY5MTU0MDQwMDYwMjgyPWiYD7esHTIxNDAxAAA=,37704,2021-12-14T13:22:28Z,0,,560
44,1,2,1,1,8,2,0,229,5,0,869154040110038,f98683d,0,-80,-93,28,21401,00,,0,,0,,0,0,0,0,LAECAQEAggAA5QAyAAAAODY5MTU0MDQwMTEwMDM4PWiYD7CjHDIxNDAxAAA=,37709,2021-12-14T13:14:18Z,0,,553
44,1,1,0,1,8,2,0,229,5,0,869154040110038,f98683d,0,-82,-94,28,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5QAyAAAAODY5MTU0MDQwMTEwMDM4PWiYD66iHDIxNDAxAAA=,37709,2021-12-14T13:14:10Z,0,,553
44,1,1,1,1,8,2,0,229,5,2,869154040110038,f98683d,0,-84,-96,28,21401,00,,0,,0,,0,0,0,0,LAEBAQEAggAA5QAyAgAAODY5MTU0MDQwMTEwMDM4PWiYD6ygHDIxNDAxAAA=,37709,2021-12-14T13:13:08Z,0,,553
44,1,1,0,1,8,2,0,229,5.1,0,869154040110038,f98683d,0,-85,-97,28,21401,00,,0,,0,,0,0,0,0,LAEBAAEAggAA5QAzAAAAODY5MTU0MDQwMTEwMDM4PWiYD6ufHDIxNDAxAAA=,37709,2021-12-14T13:11:37Z,0,,553
92,1,2,19,1,7,2,0,419,4.6,29,869154040060415,f98683d,0,-65,-77,28,21401,00,N,41.64355,W,0.762987,2021-12-14T12:23:08Z,220,4,8,1.26,XAECEwEAcgAAowEuHQAAODY5MTU0MDQwMDYwNDE1PWiYD7+zHDIxNDAxAABONDEuNjQzNTUwVzAwMC43NjI5ODcyMDIxMTIxNDEyMjMwNzAyMjAwNDA4MDEuMjY=,37696,2021-12-14T12:24:15Z,0,,1049
92,1,2,18,1,8,2,0,231,5.1,27,869154040059888,f98683d,0,-68,-82,28,21401,00,N,41.643568,W,0.763203,2021-12-14T12:21:43Z,213,9,5,1.67,XAECEgEAggAA5wAzGwAAODY5MTU0MDQwMDU5ODg4PWiYD7yuHDIxNDAxAABONDEuNjQzNTY4VzAwMC43NjMyMDMyMDIxMTIxNDEyMjE0MjAyMTMwOTA1MDEuNjc=,37707,2021-12-14T12:23:52Z,0,,561
92,1,2,18,1,8,2,0,233,5,26,869154040110566,f98683d,0,-64,-76,28,21401,00,N,41.643709,W,0.763156,2021-12-14T12:23:15Z,217,5,11,1.01,XAECEgEAggAA6QAyGgAAODY5MTU0MDQwMTEwNTY2PWiYD8C0HDIxNDAxAABONDEuNjQzNzA5VzAwMC43NjMxNTYyMDIxMTIxNDEyMjMxNDAyMTcwNTExMDEuMDE=,37708,2021-12-14T12:23:33Z,0,,563
92,1,2,18,1,7,2,0,219,4.3,27,869154040056397,f98683d,0,-70,-86,20,21401,00,N,41.643665,W,0.763291,2021-12-14T12:22:35Z,195,3,7,1.44,XAECEgEAcgAA2wArGwAAODY5MTU0MDQwMDU2Mzk3PWiYD7qqFDIxNDAxAABONDEuNjQzNjY1VzAwMC43NjMyOTEyMDIxMTIxNDEyMjIzNDAxOTUwMzA3MDEuNDQ=,37699,2021-12-14T12:23:23Z,0,,537
92,1,2,18,1,7,2,0,215,4.6,26,869154040070976,f98683d,0,-65,-77,34,21401,00,N,41.643525,W,0.763425,2021-12-14T12:23:09Z,209,2,8,1.02,XAECEgEAcgAA1wAuGgAAODY5MTU0MDQwMDcwOTc2PWiYD7+zIjIxNDAxAABONDEuNjQzNTI1VzAwMC43NjM0MjUyMDIxMTIxNDEyMjMwODAyMDkwMjA4MDEuMDI=,37706,2021-12-14T12:23:20Z,0,,533
92,1,2,18,1,7,2,0,213,4.5,26,869154040070836,f98683d,0,-66,-78,34,21401,00,N,41.64368,W,0.763374,2021-12-14T12:22:49Z,192,1,9,1.26,XAECEgEAcgAA1QAtGgAAODY5MTU0MDQwMDcwODM2PWiYD76yIjIxNDAxAABONDEuNjQzNjgwVzAwMC43NjMzNzQyMDIxMTIxNDEyMjI0ODAxOTIwMTA5MDEuMjY=,37705,2021-12-14T12:23:17Z,0,,531
92,1,1,17,1,8,2,0,229,4.9,26,869154040110038,f98683d,0,-65,-78,26,21401,00,N,41.643641,W,0.763211,2021-12-14T12:21:59Z,210,7,7,1.28,XAEBEQEAggAA5QAxGgAAODY5MTU0MDQwMTEwMDM4PWiYD7+yGjIxNDAxAABONDEuNjQzNjQxVzAwMC43NjMyMTEyMDIxMTIxNDEyMjE1OTAyMTAwNzA3MDEuMjg=,37709,2021-12-14T12:23:15Z,0,,553
92,1,2,18,1,7,2,0,214,4.5,26,869154040068970,f98683d,2,-68,-85,26,21401,00,N,41.643628,W,0.763433,2021-12-14T12:22:43Z,201,1,9,1.09,XAECEgEAcgAA1gAtGgAAODY5MTU0MDQwMDY4OTcwPWiYj7yrGjIxNDAxAABONDEuNjQzNjI4VzAwMC43NjM0MzMyMDIxMTIxNDEyMjI0MzAyMDEwMTA5MDEuMDk=,37703,2021-12-14T12:23:12Z,0,,532
92,1,2,18,1,7,2,0,217,4.5,26,869154040110186,f98683d,0,-64,-77,32,21401,00,N,41.643675,W,0.763348,2021-12-14T12:22:43Z,190,2,10,1.12,XAECEgEAcgAA2QAtGgAAODY5MTU0MDQwMTEwMTg2PWiYD8CzIDIxNDAxAABONDEuNjQzNjc1VzAwMC43NjMzNDgyMDIxMTIxNDEyMjI0MjAxOTAwMjEwMDEuMTI=,37701,2021-12-14T12:23:09Z,0,,535
92,1,1,18,1,7,2,0,418,5.1,27,869154040070935,f98683d,0,-64,-78,27,21401,00,N,41.643487,W,0.763072,2021-12-14T12:21:52Z,212,2,12,0.92,XAEBEgEAcgAAogEzGwAAODY5MTU0MDQwMDcwOTM1PWiYD8CyGzIxNDAxAABONDEuNjQzNDg3VzAwMC43NjMwNzIyMDIxMTIxNDEyMjE1MTAyMTIwMjEyMDAuOTI=,37698,2021-12-14T12:23:08Z,0,,1048
92,1,2,18,1,7,2,0,218,4.6,26,869154040070620,f98683d,2,-67,-83,18,21401,00,N,41.643651,W,0.763325,2021-12-14T12:22:42Z,206,2,10,1.05,XAECEgEAcgAA2gAuGgAAODY5MTU0MDQwMDcwNjIwPWiYj72tEjIxNDAxAABONDEuNjQzNjUxVzAwMC43NjMzMjUyMDIxMTIxNDEyMjI0MTAyMDYwMjEwMDEuMDU=,37700,2021-12-14T12:23:05Z,0,,536
92,1,1,17,1,8,2,0,233,5,26,869154040110566,f98683d,0,-63,-76,27,21401,00,N,41.643709,W,0.763156,2021-12-14T12:21:44Z,217,5,11,1.01,XAEBEQEAggAA6QAyGgAAODY5MTU0MDQwMTEwNTY2PWiYD8G0GzIxNDAxAABONDEuNjQzNzA5VzAwMC43NjMxNTYyMDIxMTIxNDEyMjE0MzAyMTcwNTExMDEuMDE=,37708,2021-12-14T12:23:00Z,0,,563
92,1,1,18,1,7,2,0,417,5.3,27,869154040065158,f99883d,0,-67,-81,25,21401,00,N,41.643483,W,0.763154,2021-12-14T12:21:40Z,223,5,5,1.53,XAEBEgEAcgAAoQE1GwAAODY5MTU0MDQwMDY1MTU4PYiZD72vGTIxNDAxAABONDEuNjQzNDgzVzAwMC43NjMxNTQyMDIxMTIxNDEyMjE0MDAyMjMwNTA1MDEuNTM=,37697,2021-12-14T12:22:56Z,0,,1047
92,1,1,17,1,8,2,0,231,5.1,26,869154040059888,f98683d,0,-68,-81,27,21401,00,N,41.643568,W,0.763203,2021-12-14T12:21:42Z,213,9,5,1.67,XAEBEQEAggAA5wAzGgAAODY5MTU0MDQwMDU5ODg4PWiYD7yvGzIxNDAxAABONDEuNjQzNTY4VzAwMC43NjMyMDMyMDIxMTIxNDEyMjE0MjAyMTMwOTA1MDEuNjc=,37707,2021-12-14T12:22:54Z,0,,561
92,1,1,18,1,7,2,0,419,4.6,27,869154040060415,f98683d,0,-63,-78,27,21401,00,N,41.64355,W,0.762987,2021-12-14T12:21:36Z,220,4,8,1.26,XAEBEgEAcgAAowEuGwAAODY5MTU0MDQwMDYwNDE1PWiYD8GyGzIxNDAxAABONDEuNjQzNTUwVzAwMC43NjI5ODcyMDIxMTIxNDEyMjEzNjAyMjAwNDA4MDEuMjY=,37696,2021-12-14T12:22:52Z,0,,1049
92,1,1,17,1,7,2,0,215,4.5,26,869154040070976,f98683d,0,-64,-77,34,21401,00,N,41.643564,W,0.763341,2021-12-14T12:21:37Z,208,1,8,1.02,XAEBEQEAcgAA1wAtGgAAODY5MTU0MDQwMDcwOTc2PWiYD8CzIjIxNDAxAABONDEuNjQzNTY0VzAwMC43NjMzNDEyMDIxMTIxNDEyMjEzNzAyMDgwMTA4MDEuMDI=,37706,2021-12-14T12:22:48Z,0,,533
92,1,1,17,1,7,2,0,213,4.5,26,869154040070836,f98683d,0,-66,-78,34,21401,00,N,41.643638,W,0.763381,2021-12-14T12:21:18Z,192,1,9,1.26,XAEBEQEAcgAA1QAtGgAAODY5MTU0MDQwMDcwODM2PWiYD76yIjIxNDAxAABONDEuNjQzNjM4VzAwMC43NjMzODEyMDIxMTIxNDEyMjExNzAxOTIwMTA5MDEuMjY=,37705,2021-12-14T12:22:28Z,0,,531
92,1,1,17,1,8,2,0,232,5,26,869154040071107,f99883d,0,-68,-84,22,21401,00,N,41.643589,W,0.763221,2021-12-14T12:21:09Z,209,3,11,0.98,XAEBEQEAggAA6AAyGgAAODY5MTU0MDQwMDcxMTA3PYiZD7ysFjIxNDAxAABONDEuNjQzNTg5VzAwMC43NjMyMjEyMDIxMTIxNDEyMjEwODAyMDkwMzExMDAuOTg=,37702,2021-12-14T12:22:24Z,0,,562
92,1,1,17,1,8,2,0,230,5,26,869154040060282,f98683d,0,-67,-81,26,21401,00,N,41.643614,W,0.76311,2021-12-14T12:21:09Z,207,6,9,1.12,XAEBEQEAggAA5gAyGgAAODY5MTU0MDQwMDYwMjgyPWiYD72vGjIxNDAxAABONDEuNjQzNjE0VzAwMC43NjMxMTAyMDIxMTIxNDEyMjEwODAyMDcwNjA5MDEuMTI=,37704,2021-12-14T12:22:24Z,0,,560
92,1,1,17,1,7,2,0,217,4.5,26,869154040110186,f98683d,0,-63,-77,22,21401,00,N,41.64372,W,0.763259,2021-12-14T12:21:13Z,189,2,11,0.98,XAEBEQEAcgAA2QAtGgAAODY5MTU0MDQwMTEwMTg2PWiYD8GzFjIxNDAxAABONDEuNjQzNzIwVzAwMC43NjMyNTkyMDIxMTIxNDEyMjExMjAxODkwMjExMDAuOTg=,37701,2021-12-14T12:22:23Z,0,,535
92,1,1,17,1,7,2,0,214,4.5,26,869154040068970,f98683d,2,-70,-83,26,21401,00,N,41.643631,W,0.763413,2021-12-14T12:21:13Z,201,1,9,1.09,XAEBEQEAcgAA1gAtGgAAODY5MTU0MDQwMDY4OTcwPWiYj7qtGjIxNDAxAABONDEuNjQzNjMxVzAwMC43NjM0MTMyMDIxMTIxNDEyMjExMzAyMDEwMTA5MDEuMDk=,37703,2021-12-14T12:22:23Z,0,,532
92,1,1,17,1,7,2,0,218,4.6,26,869154040070620,f98683d,2,-67,-84,16,21401,00,N,41.643644,W,0.763273,2021-12-14T12:21:12Z,206,3,10,1.05,XAEBEQEAcgAA2gAuGgAAODY5MTU0MDQwMDcwNjIwPWiYj72sEDIxNDAxAABONDEuNjQzNjQ0VzAwMC43NjMyNzMyMDIxMTIxNDEyMjExMjAyMDYwMzEwMDEuMDU=,37700,2021-12-14T12:22:21Z,0,,536
92,1,1,17,1,7,2,0,219,4.3,26,869154040056397,f98683d,0,-69,-88,21,21401,00,N,41.643662,W,0.763236,2021-12-14T12:21:03Z,204,3,7,1.44,XAEBEQEAcgAA2wArGgAAODY5MTU0MDQwMDU2Mzk3PWiYD7uoFTIxNDAxAABONDEuNjQzNjYyVzAwMC43NjMyMzYyMDIxMTIxNDEyMjEwMzAyMDQwMzA3MDEuNDQ=,37699,2021-12-14T12:22:19Z,0,,537
92,1,1,16,1,8,2,0,229,4.9,24,869154040110038,f98683d,0,-65,-78,26,21401,00,N,41.643641,W,0.763211,2021-12-14T12:20:29Z,210,7,7,1.28,XAEBEAEAggAA5QAxGAAAODY5MTU0MDQwMTEwMDM4PWiYD7+yGjIxNDAxAABONDEuNjQzNjQxVzAwMC43NjMyMTEyMDIxMTIxNDEyMjAyODAyMTAwNzA3MDEuMjg=,37709,2021-12-14T12:21:45Z,0,,553
92,1,1,17,1,7,2,0,418,5.1,26,869154040070935,f98683d,0,-66,-78,29,21401,00,N,41.643487,W,0.763072,2021-12-14T12:20:21Z,212,2,12,0.92,XAEBEQEAcgAAogEzGgAAODY5MTU0MDQwMDcwOTM1PWiYD76yHTIxNDAxAABONDEuNjQzNDg3VzAwMC43NjMwNzIyMDIxMTIxNDEyMjAyMDAyMTIwMjEyMDAuOTI=,37698,2021-12-14T12:21:37Z,0,,1048
