eventLength,eventVersion,eventType,sequence,manufacturer,sw,hw,deviceMajorId,deviceMinorId,battery,wakeTime,imei,cellId,ecl,rssi,rsrp,rsrq,plmn,aux,ns,latitude,ew,longitude,gpsTimestamp,altitude,positionHorizontalError,satellites,hdop,rawEvent,incidenceId,eventDate,isDGTNotificated,manufacturerId,lng,lat,etiqueta,modulo,grupo,color
125,1,1,23,1,11,2,0,0C45,5.2,39,869154040104700,f99883d,0,-65,-80,22,21401,0,N,41.643467,W,0.763199,2022-02-15T11:52:50Z,230,6,6,1.18,MTI1MDAxMTAyMzAwMDExMTAyMDAwMDBDNDU1MjAzOTg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIyIDIxNDAxMDAwMDBONDEuNjQzNDY3VzAwMC43NjMxOTkyMDIyMDIxNTExNTI0OTAyMzAwNjA2MDEuMTg=,37943,2022-02-15T11:54:16Z,0,,-0.763199,41.643467,H,LC76F,2,ffffaa00
125,1,1,22,1,11,2,0,0C45,5.2,37,869154040104700,f99883d,0,-65,-79,21,21401,0,N,41.643419,W,0.763127,2022-02-15T11:51:10Z,251,6,7,1.49,MTI1MDAxMTAyMjAwMDExMTAyMDAwMDBDNDU1MjAzNzg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExNTExMDAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:52:35Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,21,1,11,2,0,0C45,5.2,35,869154040104700,f99883d,0,-65,-79,21,21401,0,N,41.643419,W,0.763127,2022-02-15T11:49:32Z,251,6,7,1.49,MTI1MDAxMTAyMTAwMDExMTAyMDAwMDBDNDU1MjAzNTg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExNDkzMTAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:50:55Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,20,1,11,2,0,0C45,5.2,34,869154040104700,f99883d,0,-65,-79,21,21401,0,N,41.643419,W,0.763127,2022-02-15T11:47:51Z,251,6,7,1.49,MTI1MDAxMTAyMDAwMDExMTAyMDAwMDBDNDU1MjAzNDg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExNDc1MDAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:49:17Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,19,1,11,2,0,0C45,5.2,32,869154040104700,f99883d,0,-65,-80,22,21401,0,N,41.643419,W,0.763127,2022-02-15T11:46:08Z,251,6,7,1.49,MTI1MDAxMTAxOTAwMDExMTAyMDAwMDBDNDU1MjAzMjg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIyIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExNDYwODAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:47:36Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,18,1,11,2,0,0C45,5.2,30,869154040104700,f99883d,0,-65,-80,21,21401,0,N,41.643419,W,0.763127,2022-02-15T11:44:25Z,251,6,7,1.49,MTI1MDAxMTAxODAwMDExMTAyMDAwMDBDNDU1MjAzMDg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExNDQyNTAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:45:53Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,17,1,11,2,0,0C45,5.2,29,869154040104700,f99883d,0,-65,-80,22,21401,0,N,41.643419,W,0.763127,2022-02-15T11:42:48Z,251,6,7,1.49,MTI1MDAxMTAxNzAwMDExMTAyMDAwMDBDNDU1MjAyOTg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIyIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExNDI0NzAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:44:12Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,16,1,11,2,0,0C45,4.6,27,869154040104700,f99883d,0,-65,-80,21,21401,0,N,41.643419,W,0.763127,2022-02-15T11:41:07Z,251,6,7,1.49,MTI1MDAxMTAxNjAwMDExMTAyMDAwMDBDNDU0NjAyNzg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExNDEwNjAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:42:32Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,15,1,11,2,0,0C45,5.2,25,869154040104700,f99883d,0,-65,-80,21,21401,0,N,41.643419,W,0.763127,2022-02-15T11:39:24Z,251,6,7,1.49,MTI1MDAxMTAxNTAwMDExMTAyMDAwMDBDNDU1MjAyNTg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExMzkyNDAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:40:51Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,14,1,11,2,0,0C45,5.2,24,869154040104700,f99883d,0,-65,-80,21,21401,0,N,41.643419,W,0.763127,2022-02-15T11:37:48Z,251,6,7,1.49,MTI1MDAxMTAxNDAwMDExMTAyMDAwMDBDNDU1MjAyNDg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExMzc0NzAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:39:09Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,13,1,11,2,0,0C45,5.2,22,869154040104700,f99883d,0,-65,-79,21,21401,0,N,41.643419,W,0.763127,2022-02-15T11:36:02Z,251,6,7,1.49,MTI1MDAxMTAxMzAwMDExMTAyMDAwMDBDNDU1MjAyMjg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExMzYwMjAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:37:32Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,12,1,11,2,0,0C45,5.2,20,869154040104700,f99883d,0,-65,-80,21,21401,0,N,41.643419,W,0.763127,2022-02-15T11:34:26Z,251,6,7,1.49,MTI1MDAxMTAxMjAwMDExMTAyMDAwMDBDNDU1MjAyMDg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDE5VzAwMC43NjMxMjcyMDIyMDIxNTExMzQyNTAyNTEwNjA3MDEuNDk=,37943,2022-02-15T11:35:48Z,0,,-0.763127,41.643419,H,LC76F,2,ffffaa00
125,1,1,11,1,11,2,0,0C45,5.3,19,869154040104700,f99883d,0,-65,-80,22,21401,0,N,41.643502,W,0.763241,2022-02-15T11:32:43Z,240,6,7,1.47,MTI1MDAxMTAxMTAwMDExMTAyMDAwMDBDNDU1MzAxOTg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIyIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMzI0MzAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:34:10Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,10,1,11,2,0,0C45,5.2,17,869154040104700,f99883d,0,-65,-80,22,21401,0,N,41.643502,W,0.763241,2022-02-15T11:31:02Z,240,6,7,1.47,MTI1MDAxMTAxMDAwMDExMTAyMDAwMDBDNDU1MjAxNzg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIyIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMzEwMjAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:32:28Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,9,1,11,2,0,0C45,5.3,15,869154040104700,f99883d,0,-65,-80,23,21401,0,N,41.643502,W,0.763241,2022-02-15T11:29:20Z,240,6,7,1.47,MTI1MDAxMTAwOTAwMDExMTAyMDAwMDBDNDU1MzAxNTg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIzIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMjkxOTAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:30:48Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,8,1,11,2,0,0C45,5.3,14,869154040104700,f99883d,0,-65,-80,22,21401,0,N,41.643502,W,0.763241,2022-02-15T11:27:42Z,240,6,7,1.47,MTI1MDAxMTAwODAwMDExMTAyMDAwMDBDNDU1MzAxNDg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtODAgIDIyIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMjc0MjAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:29:05Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,7,1,11,2,0,0C45,5.3,12,869154040104700,f99883d,0,-65,-79,22,21401,0,N,41.643502,W,0.763241,2022-02-15T11:26:01Z,240,6,7,1.47,MTI1MDAxMTAwNzAwMDExMTAyMDAwMDBDNDU1MzAxMjg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIyIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMjYwMTAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:27:27Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,6,1,11,2,0,0C45,4.7,10,869154040104700,f99883d,0,-65,-79,22,21401,0,N,41.643502,W,0.763241,2022-02-15T11:24:19Z,240,6,7,1.47,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDNDU0NzAxMDg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIyIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMjQxODAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:25:47Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,5,1,11,2,0,0C45,5.4,9,869154040104700,f99883d,0,-65,-79,22,21401,0,N,41.643502,W,0.763241,2022-02-15T11:22:37Z,240,6,7,1.47,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNDU1NDAwOTg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIyIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMjIzNzAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:24:03Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,4,1,11,2,0,0C45,5.4,7,869154040104700,f99883d,0,-65,-79,22,21401,0,N,41.643502,W,0.763241,2022-02-15T11:20:59Z,240,6,7,1.47,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNDU1NDAwNzg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIyIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMjA1OTAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:22:22Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,3,1,11,2,0,0C45,5.4,5,869154040104700,f99883d,0,-65,-79,22,21401,0,N,41.643502,W,0.763241,2022-02-15T11:19:18Z,240,6,7,1.47,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNDU1NDAwNTg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIyIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMTkxNzAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:20:45Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,2,1,11,2,0,0C45,5.5,4,869154040104700,f99883d,0,-65,-79,22,21401,0,N,41.643502,W,0.763241,2022-02-15T11:17:39Z,240,6,7,1.47,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDNDU1NTAwNDg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIyIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMTczODAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:19:02Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,1,1,11,2,0,0C45,5.6,2,869154040104700,f99883d,0,-65,-79,23,21401,0,N,41.643502,W,0.763241,2022-02-15T11:15:59Z,240,6,7,1.47,MTI1MDAxMTAwMTAwMDExMTAyMDAwMDBDNDU1NjAwMjg2OTE1NDA0MDEwNDcwMGY5OTg4M2QyIC02NSAtNzkgIDIzIDIxNDAxMDAwMDBONDEuNjQzNTAyVzAwMC43NjMyNDEyMDIyMDIxNTExMTU1ODAyNDAwNjA3MDEuNDc=,37943,2022-02-15T11:17:23Z,0,,-0.763241,41.643502,H,LC76F,2,ffffaa00
125,1,1,22,1,11,2,0,0C47,5.2,37,869154040063492,f98683d,0,-65,-79,24,21401,0,N,41.643466,W,0.76306,2022-02-15T11:51:00Z,237,5,12,0.78,MTI1MDAxMTAyMjAwMDExMTAyMDAwMDBDNDc1MjAzNzg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NSAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExNTA1OTAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:52:26Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,21,1,11,2,0,0C47,5.2,35,869154040063492,f98683d,0,-64,-79,24,21401,0,N,41.643466,W,0.76306,2022-02-15T11:49:19Z,237,5,12,0.78,MTI1MDAxMTAyMTAwMDExMTAyMDAwMDBDNDc1MjAzNTg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExNDkxOTAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:50:44Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,20,1,11,2,0,0C47,5.2,34,869154040063492,f98683d,0,-64,-79,24,21401,0,N,41.643466,W,0.76306,2022-02-15T11:47:38Z,237,5,12,0.78,MTI1MDAxMTAyMDAwMDExMTAyMDAwMDBDNDc1MjAzNDg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExNDczODAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:49:04Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,19,1,11,2,0,0C47,5.2,32,869154040063492,f98683d,0,-65,-79,24,21401,0,N,41.643466,W,0.76306,2022-02-15T11:45:58Z,237,5,12,0.78,MTI1MDAxMTAxOTAwMDExMTAyMDAwMDBDNDc1MjAzMjg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NSAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExNDU1NzAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:47:24Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,18,1,11,2,0,0C47,5.2,30,869154040063492,f98683d,0,-64,-79,24,21401,0,N,41.643466,W,0.76306,2022-02-15T11:44:17Z,237,5,12,0.78,MTI1MDAxMTAxODAwMDExMTAyMDAwMDBDNDc1MjAzMDg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExNDQxNzAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:45:42Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,17,1,11,2,0,0C47,5.2,29,869154040063492,f98683d,0,-65,-79,25,21401,0,N,41.643466,W,0.76306,2022-02-15T11:42:36Z,237,5,12,0.78,MTI1MDAxMTAxNzAwMDExMTAyMDAwMDBDNDc1MjAyOTg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NSAtNzkgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExNDIzNjAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:44:02Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,16,1,11,2,0,0C47,5.2,27,869154040063492,f98683d,0,-64,-79,26,21401,0,N,41.643466,W,0.76306,2022-02-15T11:40:56Z,237,5,12,0.78,MTI1MDAxMTAxNjAwMDExMTAyMDAwMDBDNDc1MjAyNzg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzkgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExNDA1NTAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:42:21Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,15,1,11,2,0,0C47,5.2,25,869154040063492,f98683d,0,-64,-79,25,21401,0,N,41.643466,W,0.76306,2022-02-15T11:39:14Z,237,5,12,0.78,MTI1MDAxMTAxNTAwMDExMTAyMDAwMDBDNDc1MjAyNTg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzkgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExMzkxNDAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:40:40Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,14,1,11,2,0,0C47,5.2,24,869154040063492,f98683d,0,-64,-79,24,21401,0,N,41.643466,W,0.76306,2022-02-15T11:37:35Z,237,5,12,0.78,MTI1MDAxMTAxNDAwMDExMTAyMDAwMDBDNDc1MjAyNDg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExMzczNDAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:39:00Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,13,1,11,2,0,0C47,5.2,22,869154040063492,f98683d,0,-63,-79,24,21401,0,N,41.643466,W,0.76306,2022-02-15T11:35:54Z,237,5,12,0.78,MTI1MDAxMTAxMzAwMDExMTAyMDAwMDBDNDc1MjAyMjg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02MyAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExMzU1MzAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:37:19Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,12,1,11,2,0,0C47,5.2,20,869154040063492,f98683d,0,-63,-79,24,21401,0,N,41.643466,W,0.76306,2022-02-15T11:34:12Z,237,5,12,0.78,MTI1MDAxMTAxMjAwMDExMTAyMDAwMDBDNDc1MjAyMDg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02MyAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExMzQxMjAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:35:38Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,11,1,11,2,0,0C47,5.2,19,869154040063492,f98683d,0,-63,-78,23,21401,0,N,41.643466,W,0.76306,2022-02-15T11:32:33Z,237,5,12,0.78,MTI1MDAxMTAxMTAwMDExMTAyMDAwMDBDNDc1MjAxOTg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02MyAtNzggIDIzIDIxNDAxMDAwMDBONDEuNjQzNDY2VzAwMC43NjMwNjAyMDIyMDIxNTExMzIzMjAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:33:58Z,0,,-0.76306,41.643466,I,L76L,2,ff11ff00
125,1,1,10,1,11,2,0,0C47,5.2,17,869154040063492,f98683d,0,-63,-78,23,21401,0,N,41.643446,W,0.763104,2022-02-15T11:30:52Z,237,5,12,0.78,MTI1MDAxMTAxMDAwMDExMTAyMDAwMDBDNDc1MjAxNzg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02MyAtNzggIDIzIDIxNDAxMDAwMDBONDEuNjQzNDQ2VzAwMC43NjMxMDQyMDIyMDIxNTExMzA1MTAyMzcwNTEyMDAuNzg=,37939,2022-02-15T11:32:17Z,0,,-0.763104,41.643446,I,L76L,2,ff11ff00
125,1,1,9,1,11,2,0,0C47,4.6,15,869154040063492,f98683d,0,-63,-78,23,21401,0,N,41.64348,W,0.762962,2022-02-15T11:29:10Z,234,5,11,0.84,MTI1MDAxMTAwOTAwMDExMTAyMDAwMDBDNDc0NjAxNTg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02MyAtNzggIDIzIDIxNDAxMDAwMDBONDEuNjQzNDgwVzAwMC43NjI5NjIyMDIyMDIxNTExMjkxMDAyMzQwNTExMDAuODQ=,37939,2022-02-15T11:30:36Z,0,,-0.762962,41.64348,I,L76L,2,ff11ff00
125,1,1,8,1,11,2,0,0C47,4.6,14,869154040063492,f98683d,0,-63,-79,23,21401,0,N,41.64348,W,0.762962,2022-02-15T11:27:29Z,234,5,11,0.84,MTI1MDAxMTAwODAwMDExMTAyMDAwMDBDNDc0NjAxNDg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02MyAtNzkgIDIzIDIxNDAxMDAwMDBONDEuNjQzNDgwVzAwMC43NjI5NjIyMDIyMDIxNTExMjcyOTAyMzQwNTExMDAuODQ=,37939,2022-02-15T11:28:55Z,0,,-0.762962,41.64348,I,L76L,2,ff11ff00
125,1,1,7,1,11,2,0,0C47,5.3,12,869154040063492,f98683d,0,-63,-78,24,21401,0,N,41.64348,W,0.762962,2022-02-15T11:25:50Z,234,5,11,0.84,MTI1MDAxMTAwNzAwMDExMTAyMDAwMDBDNDc1MzAxMjg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02MyAtNzggIDI0IDIxNDAxMDAwMDBONDEuNjQzNDgwVzAwMC43NjI5NjIyMDIyMDIxNTExMjU0OTAyMzQwNTExMDAuODQ=,37939,2022-02-15T11:27:15Z,0,,-0.762962,41.64348,I,L76L,2,ff11ff00
125,1,1,6,1,11,2,0,0C47,5.3,10,869154040063492,f98683d,0,-63,-78,24,21401,0,N,41.64348,W,0.762962,2022-02-15T11:24:08Z,234,5,11,0.84,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDNDc1MzAxMDg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02MyAtNzggIDI0IDIxNDAxMDAwMDBONDEuNjQzNDgwVzAwMC43NjI5NjIyMDIyMDIxNTExMjQwODAyMzQwNTExMDAuODQ=,37939,2022-02-15T11:25:34Z,0,,-0.762962,41.64348,I,L76L,2,ff11ff00
125,1,1,5,1,11,2,0,0C47,5.3,8,869154040063492,f98683d,0,-64,-79,24,21401,0,N,41.64348,W,0.762962,2022-02-15T11:22:28Z,234,5,11,0.84,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDNDc1MzAwODg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzkgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDgwVzAwMC43NjI5NjIyMDIyMDIxNTExMjIyNzAyMzQwNTExMDAuODQ=,37939,2022-02-15T11:23:54Z,0,,-0.762962,41.64348,I,L76L,2,ff11ff00
125,1,1,4,1,11,2,0,0C47,5.4,7,869154040063492,f98683d,0,-64,-78,25,21401,0,N,41.64348,W,0.762962,2022-02-15T11:20:48Z,234,5,11,0.84,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDNDc1NDAwNzg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzggIDI1IDIxNDAxMDAwMDBONDEuNjQzNDgwVzAwMC43NjI5NjIyMDIyMDIxNTExMjA0NzAyMzQwNTExMDAuODQ=,37939,2022-02-15T11:22:13Z,0,,-0.762962,41.64348,I,L76L,2,ff11ff00
125,1,1,3,1,11,2,0,0C47,5.4,5,869154040063492,f98683d,0,-64,-78,25,21401,0,N,41.64348,W,0.762962,2022-02-15T11:19:06Z,234,5,11,0.84,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDNDc1NDAwNTg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzggIDI1IDIxNDAxMDAwMDBONDEuNjQzNDgwVzAwMC43NjI5NjIyMDIyMDIxNTExMTkwNjAyMzQwNTExMDAuODQ=,37939,2022-02-15T11:20:32Z,0,,-0.762962,41.64348,I,L76L,2,ff11ff00
125,1,1,2,1,11,2,0,0C47,5.5,3,869154040063492,f98683d,0,-64,-78,24,21401,0,N,41.64348,W,0.762962,2022-02-15T11:17:26Z,234,5,11,0.84,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDNDc1NTAwMzg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NCAtNzggIDI0IDIxNDAxMDAwMDBONDEuNjQzNDgwVzAwMC43NjI5NjIyMDIyMDIxNTExMTcyNTAyMzQwNTExMDAuODQ=,37939,2022-02-15T11:18:51Z,0,,-0.762962,41.64348,I,L76L,2,ff11ff00
125,1,1,1,1,11,2,0,0C47,5.6,2,869154040063492,f98683d,0,-65,-79,25,21401,0,N,41.64348,W,0.762962,2022-02-15T11:15:49Z,234,5,11,0.84,MTI1MDAxMTAwMTAwMDExMTAyMDAwMDBDNDc1NjAwMjg2OTE1NDA0MDA2MzQ5MmY5ODY4M2QwIC02NSAtNzkgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDgwVzAwMC43NjI5NjIyMDIyMDIxNTExMTU0OTAyMzQwNTExMDAuODQ=,37939,2022-02-15T11:17:10Z,0,,-0.762962,41.64348,I,L76L,2,ff11ff00
